"Year Month","State","Industry","Suspicious Activity","Instrument","Count"
"2012 ","Iowa","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","30"
"2012 ","Iowa","Insurance Company","Suspicion Concerning the Source of Funds","Other","1"
"2012 ","Iowa","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","15"
"2012 ","Iowa","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","51"
"2012 ","Iowa","Insurance Company","Suspicious EFT/Wire Transfers","Other","1"
"2012 ","Iowa","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","1"
"2012 ","Iowa","Insurance Company","Suspicious Receipt of Government Payments/Benefits","Government Payment","1"
"2012 ","Iowa","Insurance Company","Suspicious Receipt of Government Payments/Benefits","Money Orders","1"
"2012 ","Iowa","Insurance Company","Suspicious Receipt of Government Payments/Benefits","Personal/Business Check","1"
"2012 ","Iowa","Insurance Company","Suspicious Receipt of Government Payments/Benefits","[Total]","3"
"2012 ","Iowa","Insurance Company","Suspicious Termination of Policy or Contract","Personal/Business Check","1"
"2012 ","Iowa","Insurance Company","Suspicious Termination of Policy or Contract","[Total]","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","Bank/Cashier's Check","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","Government Payment","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","Money Orders","2"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","Other","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","3"
"2012 ","Iowa","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","8"
"2012 ","Iowa","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","13"
"2012 ","Iowa","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","8"
"2012 ","Iowa","Insurance Company","Suspicious use of multiple transaction locations","[Total]","21"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","2"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Government Payment","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","30"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Other","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Personal/Business Check","15"
"2012 ","Iowa","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","49"
"2012 ","Iowa","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Government Payment","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Money Orders","4"
"2012 ","Iowa","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Other","1"
"2012 ","Iowa","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Personal/Business Check","4"
"2012 ","Iowa","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","[Total]","10"
"2012 ","Iowa","Insurance Company","Transaction Out of Pattern for Customer(s)","Government Payment","1"
"2012 ","Iowa","Insurance Company","Transaction Out of Pattern for Customer(s)","Money Orders","5"
"2012 ","Iowa","Insurance Company","Transaction Out of Pattern for Customer(s)","Personal/Business Check","5"
"2012 ","Iowa","Insurance Company","Transaction Out of Pattern for Customer(s)","[Total]","11"
"2012 ","Iowa","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Bank/Cashier's Check","2"
"2012 ","Iowa","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Money Orders","24"
"2012 ","Iowa","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Other","2"
"2012 ","Iowa","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Personal/Business Check","8"
"2012 ","Iowa","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","[Total]","36"
"2012 ","Iowa","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","2"
"2012 ","Iowa","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","21"
"2012 ","Iowa","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Other","1"
"2012 ","Iowa","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","11"
"2012 ","Iowa","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","35"
"2012 ","Iowa","Insurance Company","Transaction(s) Below CTR Threshold","Money Orders","1"
"2012 ","Iowa","Insurance Company","Transaction(s) Below CTR Threshold","Personal/Business Check","1"
"2012 ","Iowa","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","2"
"2012 ","Iowa","Insurance Company","Two or More Individuals Working Together","Government Payment","1"
"2012 ","Iowa","Insurance Company","Two or More Individuals Working Together","Money Orders","9"
"2012 ","Iowa","Insurance Company","Two or More Individuals Working Together","Other","2"
"2012 ","Iowa","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","6"
"2012 ","Iowa","Insurance Company","Two or More Individuals Working Together","[Total]","18"
"2012 ","Iowa","Insurance Company","Unauthorized Electronic Intrusion","Other","1"
"2012 ","Iowa","Insurance Company","Unauthorized Electronic Intrusion","Personal/Business Check","1"
"2012 ","Iowa","Insurance Company","Unauthorized Electronic Intrusion","[Total]","2"
"2012 ","Iowa","Insurance Company","Unclear or No Insurable Interest","Money Orders","1"
"2012 ","Iowa","Insurance Company","Unclear or No Insurable Interest","Other","2"
"2012 ","Iowa","Insurance Company","Unclear or No Insurable Interest","[Total]","3"
"2012 ","Iowa","Insurance Company","Wire","Other","2"
"2012 ","Iowa","Insurance Company","Wire","Personal/Business Check","1"
"2012 ","Iowa","Insurance Company","Wire","[Total]","3"
"2012 ","Iowa","Insurance Company","[Total]","[Total]","368"
"2012 ","Maine","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","1"
"2012 ","Maine","Insurance Company","Suspicious EFT/Wire Transfers","U.S. Currency","1"
"2012 ","Maine","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","2"
"2012 ","Maine","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Funds Transfer","1"
"2012 ","Maine","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","U.S. Currency","1"
"2012 ","Maine","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","2"
"2012 ","Maine","Insurance Company","[Total]","[Total]","4"
"2012 ","Maryland","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Money Orders","5"
"2012 ","Maryland","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Personal/Business Check","5"
"2012 ","Maryland","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","10"
"2012 ","Maryland","Insurance Company","Other Insurance","Money Orders","1"
"2012 ","Maryland","Insurance Company","Other Insurance","Personal/Business Check","1"
"2012 ","Maryland","Insurance Company","Other Insurance","[Total]","2"
"2012 ","Maryland","Insurance Company","[Total]","[Total]","12"
"2012 ","Massachusetts","Insurance Company","ACH","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","ACH","[Total]","1"
"2012 ","Massachusetts","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Money Orders","1"
"2012 ","Massachusetts","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","1"
"2012 ","Massachusetts","Insurance Company","Check","Personal/Business Check","5"
"2012 ","Massachusetts","Insurance Company","Check","[Total]","5"
"2012 ","Massachusetts","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","1"
"2012 ","Massachusetts","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","1"
"2012 ","Massachusetts","Insurance Company","Forgeries","Funds Transfer","1"
"2012 ","Massachusetts","Insurance Company","Forgeries","Personal/Business Check","2"
"2012 ","Massachusetts","Insurance Company","Forgeries","[Total]","3"
"2012 ","Massachusetts","Insurance Company","Identity Theft","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Identity Theft","[Total]","1"
"2012 ","Massachusetts","Insurance Company","Mail","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Mail","Funds Transfer","1"
"2012 ","Massachusetts","Insurance Company","Mail","Personal/Business Check","2"
"2012 ","Massachusetts","Insurance Company","Mail","[Total]","4"
"2012 ","Massachusetts","Insurance Company","Other Money Laundering","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Other Money Laundering","Money Orders","3"
"2012 ","Massachusetts","Insurance Company","Other Money Laundering","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Other Money Laundering","[Total]","5"
"2012 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","[Total]","2"
"2012 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","3"
"2012 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","3"
"2012 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","7"
"2012 ","Massachusetts","Insurance Company","Suspicious Termination of Policy or Contract","Personal/Business Check","2"
"2012 ","Massachusetts","Insurance Company","Suspicious Termination of Policy or Contract","[Total]","2"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","2"
"2012 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Bank/Cashier's Check","4"
"2012 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","6"
"2012 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","2"
"2012 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","[Total]","12"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","4"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","18"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","23"
"2012 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","4"
"2012 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","11"
"2012 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","2"
"2012 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","17"
"2012 ","Massachusetts","Insurance Company","Two or More Individuals Working Together","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","3"
"2012 ","Massachusetts","Insurance Company","Two or More Individuals Working Together","[Total]","4"
"2012 ","Massachusetts","Insurance Company","Wire","Bank/Cashier's Check","1"
"2012 ","Massachusetts","Insurance Company","Wire","Funds Transfer","1"
"2012 ","Massachusetts","Insurance Company","Wire","Personal/Business Check","1"
"2012 ","Massachusetts","Insurance Company","Wire","[Total]","3"
"2012 ","Massachusetts","Insurance Company","[Total]","[Total]","93"
"2012 ","Michigan","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Money Orders","1"
"2012 ","Michigan","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Personal/Business Check","1"
"2012 ","Michigan","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","2"
"2012 ","Michigan","Insurance Company","Credit/Debit Card","Personal/Business Check","1"
"2012 ","Michigan","Insurance Company","Credit/Debit Card","[Total]","1"
"2012 ","Michigan","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Personal/Business Check","1"
"2012 ","Michigan","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","[Total]","1"
